deployment_mode,scenario,metric,statistic,value,run_count
cloud_only,fault_alternate,diagnosis_processing_ms_std,count,4,5
cloud_only,fault_alternate,diagnosis_processing_ms_std,mean,0.6664545668986681,5
cloud_only,fault_alternate,diagnosis_processing_ms_std,median,0.5999968729505696,5
cloud_only,fault_alternate,diagnosis_processing_ms_std,std,0.3701704147027372,5
cloud_only,fault_alternate,diagnosis_processing_ms_std,p95,1.0957860401946289,5
cloud_only,fault_alternate,diagnosis_processing_ms_std,min,0.29640315172657916,5
cloud_only,fault_alternate,diagnosis_processing_ms_std,max,1.1694213699669542,5
cloud_only,fault_alternate,diagnosis_requests,count,5,5
cloud_only,fault_alternate,diagnosis_requests,mean,14.0,5
cloud_only,fault_alternate,diagnosis_requests,median,17.0,5
cloud_only,fault_alternate,diagnosis_requests,std,7.842193570679061,5
cloud_only,fault_alternate,diagnosis_requests,p95,18.0,5
cloud_only,fault_alternate,diagnosis_requests,min,0.0,5
cloud_only,fault_alternate,diagnosis_requests,max,18.0,5
cloud_only,fault_alternate,e2e_latency_ms_count,count,5,5
cloud_only,fault_alternate,e2e_latency_ms_count,mean,14.0,5
cloud_only,fault_alternate,e2e_latency_ms_count,median,17.0,5
cloud_only,fault_alternate,e2e_latency_ms_count,std,7.842193570679061,5
cloud_only,fault_alternate,e2e_latency_ms_count,p95,18.0,5
cloud_only,fault_alternate,e2e_latency_ms_count,min,0.0,5
cloud_only,fault_alternate,e2e_latency_ms_count,max,18.0,5
cloud_only,fault_alternate,e2e_latency_ms_max,count,4,5
cloud_only,fault_alternate,e2e_latency_ms_max,mean,10056.338548660278,5
cloud_only,fault_alternate,e2e_latency_ms_max,median,10048.668384552002,5
cloud_only,fault_alternate,e2e_latency_ms_max,std,18.809312275675943,5
cloud_only,fault_alternate,e2e_latency_ms_max,p95,10079.241955280304,5
cloud_only,fault_alternate,e2e_latency_ms_max,min,10043.902397155762,5
cloud_only,fault_alternate,e2e_latency_ms_max,max,10084.115028381348,5
cloud_only,fault_alternate,e2e_latency_ms_mean,count,4,5
cloud_only,fault_alternate,e2e_latency_ms_mean,mean,9761.909853204403,5
cloud_only,fault_alternate,e2e_latency_ms_mean,median,9769.29354200176,5
cloud_only,fault_alternate,e2e_latency_ms_mean,std,254.24707681105727,5
cloud_only,fault_alternate,e2e_latency_ms_mean,p95,9982.132326154147,5
cloud_only,fault_alternate,e2e_latency_ms_mean,min,9526.791161961026,5
cloud_only,fault_alternate,e2e_latency_ms_mean,max,9982.261166853063,5
cloud_only,fault_alternate,e2e_latency_ms_median,count,4,5
cloud_only,fault_alternate,e2e_latency_ms_median,mean,9987.822890281677,5
cloud_only,fault_alternate,e2e_latency_ms_median,median,9987.448692321777,5
cloud_only,fault_alternate,e2e_latency_ms_median,std,4.94255637079211,5
cloud_only,fault_alternate,e2e_latency_ms_median,p95,9993.289428949356,5
cloud_only,fault_alternate,e2e_latency_ms_median,min,9982.269525527954,5
cloud_only,fault_alternate,e2e_latency_ms_median,max,9994.1246509552,5
cloud_only,fault_alternate,e2e_latency_ms_min,count,4,5
cloud_only,fault_alternate,e2e_latency_ms_min,mean,7862.722992897034,5
cloud_only,fault_alternate,e2e_latency_ms_min,median,7912.526488304138,5
cloud_only,fault_alternate,e2e_latency_ms_min,std,2309.572229900021,5
cloud_only,fault_alternate,e2e_latency_ms_min,p95,9871.542918682098,5
cloud_only,fault_alternate,e2e_latency_ms_min,min,5749.866962432861,5
cloud_only,fault_alternate,e2e_latency_ms_min,max,9875.972032546997,5
cloud_only,fault_alternate,e2e_latency_ms_p95,count,4,5
cloud_only,fault_alternate,e2e_latency_ms_p95,mean,10045.684549212456,5
cloud_only,fault_alternate,e2e_latency_ms_p95,median,10043.76260638237,5
cloud_only,fault_alternate,e2e_latency_ms_p95,std,7.205372398929879,5
cloud_only,fault_alternate,e2e_latency_ms_p95,p95,10054.221794605255,5
cloud_only,fault_alternate,e2e_latency_ms_p95,min,10039.580011367798,5
cloud_only,fault_alternate,e2e_latency_ms_p95,max,10055.632972717285,5
cloud_only,fault_alternate,e2e_latency_ms_std,count,4,5
cloud_only,fault_alternate,e2e_latency_ms_std,mean,679.4094487344942,5
cloud_only,fault_alternate,e2e_latency_ms_std,median,650.2614375554813,5
cloud_only,fault_alternate,e2e_latency_ms_std,std,725.3648437370903,5
cloud_only,fault_alternate,e2e_latency_ms_std,p95,1350.5701581569551,5
cloud_only,fault_alternate,e2e_latency_ms_std,min,47.42782543402443,5
cloud_only,fault_alternate,e2e_latency_ms_std,max,1369.6870943929896,5
cloud_only,fault_alternate,escalation_rate,count,5,5
cloud_only,fault_alternate,escalation_rate,mean,1.0,5
cloud_only,fault_alternate,escalation_rate,median,1.0,5
cloud_only,fault_alternate,escalation_rate,std,0.0,5
cloud_only,fault_alternate,escalation_rate,p95,1.0,5
cloud_only,fault_alternate,escalation_rate,min,1.0,5
cloud_only,fault_alternate,escalation_rate,max,1.0,5
cloud_only,fault_alternate,estimated_cloud_data_bytes,count,5,5
cloud_only,fault_alternate,estimated_cloud_data_bytes,mean,2933433.758749365,5
cloud_only,fault_alternate,estimated_cloud_data_bytes,median,2933734.1140103103,5
cloud_only,fault_alternate,estimated_cloud_data_bytes,std,1940.8670054228355,5
cloud_only,fault_alternate,estimated_cloud_data_bytes,p95,2935045.116760398,5
cloud_only,fault_alternate,estimated_cloud_data_bytes,min,2930224.6491274596,5
cloud_only,fault_alternate,estimated_cloud_data_bytes,max,2935106.635394926,5
cloud_only,fault_alternate,estimated_cloud_data_bytes_per_minute,count,5,5
cloud_only,fault_alternate,estimated_cloud_data_bytes_per_minute,mean,586646.16,5
cloud_only,fault_alternate,estimated_cloud_data_bytes_per_minute,median,586398.0,5
cloud_only,fault_alternate,estimated_cloud_data_bytes_per_minute,std,554.9026292963687,5
cloud_only,fault_alternate,estimated_cloud_data_bytes_per_minute,p95,587390.64,5
cloud_only,fault_alternate,estimated_cloud_data_bytes_per_minute,min,586398.0,5
cloud_only,fault_alternate,estimated_cloud_data_bytes_per_minute,max,587638.8,5
cloud_only,fault_free,anomaly_events,count,5,5
cloud_only,fault_free,anomaly_events,mean,34.0,5
cloud_only,fault_free,anomaly_events,median,34.0,5
cloud_only,fault_free,anomaly_events,std,0.0,5
cloud_only,fault_free,anomaly_events,p95,34.0,5
cloud_only,fault_free,anomaly_events,min,34.0,5
cloud_only,fault_free,anomaly_events,max,34.0,5
cloud_only,fault_free,anomaly_ratio_count,count,5,5
cloud_only,fault_free,anomaly_ratio_count,mean,31.6,5
cloud_only,fault_free,anomaly_ratio_count,median,32.0,5
cloud_only,fault_free,anomaly_ratio_count,std,0.5477225575051661,5
cloud_only,fault_free,anomaly_ratio_count,p95,32.0,5
cloud_only,fault_free,anomaly_ratio_count,min,31.0,5
cloud_only,fault_free,anomaly_ratio_count,max,32.0,5
cloud_only,fault_free,anomaly_ratio_max,count,5,5
cloud_only,fault_free,anomaly_ratio_max,mean,0.122,5
cloud_only,fault_free,anomaly_ratio_max,median,0.12,5
cloud_only,fault_free,anomaly_ratio_max,std,0.027748873851023214,5
cloud_only,fault_free,anomaly_ratio_max,p95,0.15,5
cloud_only,fault_free,anomaly_ratio_max,min,0.09,5
cloud_only,fault_free,anomaly_ratio_max,max,0.15,5
cloud_only,fault_free,anomaly_ratio_mean,count,5,5
cloud_only,fault_free,anomaly_ratio_mean,mean,0.010762096774193548,5
cloud_only,fault_free,anomaly_ratio_mean,median,0.010625,5
cloud_only,fault_free,anomaly_ratio_mean,std,0.00018772748946749578,5
cloud_only,fault_free,anomaly_ratio_mean,p95,0.01096774193548387,5
cloud_only,fault_free,anomaly_ratio_mean,min,0.010625,5
cloud_only,fault_free,anomaly_ratio_mean,max,0.01096774193548387,5
cloud_only,fault_free,anomaly_ratio_median,count,5,5
cloud_only,fault_free,anomaly_ratio_median,mean,0.0,5
cloud_only,fault_free,anomaly_ratio_median,median,0.0,5
cloud_only,fault_free,anomaly_ratio_median,std,0.0,5
cloud_only,fault_free,anomaly_ratio_median,p95,0.0,5
cloud_only,fault_free,anomaly_ratio_median,min,0.0,5
cloud_only,fault_free,anomaly_ratio_median,max,0.0,5
cloud_only,fault_free,anomaly_ratio_min,count,5,5
cloud_only,fault_free,anomaly_ratio_min,mean,0.0,5
cloud_only,fault_free,anomaly_ratio_min,median,0.0,5
cloud_only,fault_free,anomaly_ratio_min,std,0.0,5
cloud_only,fault_free,anomaly_ratio_min,p95,0.0,5
cloud_only,fault_free,anomaly_ratio_min,min,0.0,5
cloud_only,fault_free,anomaly_ratio_min,max,0.0,5
cloud_only,fault_free,anomaly_ratio_p95,count,5,5
cloud_only,fault_free,anomaly_ratio_p95,mean,0.0577,5
cloud_only,fault_free,anomaly_ratio_p95,median,0.05349999999999998,5
cloud_only,fault_free,anomaly_ratio_p95,std,0.009230384607371465,5
cloud_only,fault_free,anomaly_ratio_p95,p95,0.069,5
cloud_only,fault_free,anomaly_ratio_p95,min,0.05,5
cloud_only,fault_free,anomaly_ratio_p95,max,0.07,5
cloud_only,fault_free,anomaly_ratio_std,count,5,5
cloud_only,fault_free,anomaly_ratio_std,mean,0.025817964401755756,5
cloud_only,fault_free,anomaly_ratio_std,median,0.025136722911105126,5
cloud_only,fault_free,anomaly_ratio_std,std,0.002660802732581726,5
cloud_only,fault_free,anomaly_ratio_std,p95,0.02861733063902407,5
cloud_only,fault_free,anomaly_ratio_std,min,0.023145170656773798,5
cloud_only,fault_free,anomaly_ratio_std,max,0.02861733063902407,5
cloud_only,fault_free,classifier_cpu_count,count,5,5
cloud_only,fault_free,classifier_cpu_count,mean,158.0,5
cloud_only,fault_free,classifier_cpu_count,median,158.0,5
cloud_only,fault_free,classifier_cpu_count,std,0.0,5
cloud_only,fault_free,classifier_cpu_count,p95,158.0,5
cloud_only,fault_free,classifier_cpu_count,min,158.0,5
cloud_only,fault_free,classifier_cpu_count,max,158.0,5
cloud_only,fault_free,classifier_cpu_max,count,5,5
cloud_only,fault_free,classifier_cpu_max,mean,2.105519959351712,5
cloud_only,fault_free,classifier_cpu_max,median,2.1309818650233936,5
cloud_only,fault_free,classifier_cpu_max,std,0.05568583848341844,5
cloud_only,fault_free,classifier_cpu_max,p95,2.136712662795179,5
cloud_only,fault_free,classifier_cpu_max,min,2.0067594820092642,5
cloud_only,fault_free,classifier_cpu_max,max,2.1373094651226143,5
cloud_only,fault_free,classifier_cpu_mean,count,5,5
cloud_only,fault_free,classifier_cpu_mean,mean,0.4842856839212005,5
cloud_only,fault_free,classifier_cpu_mean,median,0.4860190953458436,5
cloud_only,fault_free,classifier_cpu_mean,std,0.012784429783506078,5
cloud_only,fault_free,classifier_cpu_mean,p95,0.4972094295621619,5
cloud_only,fault_free,classifier_cpu_mean,min,0.4641638356197232,5
cloud_only,fault_free,classifier_cpu_mean,max,0.49955306201001765,5
cloud_only,fault_free,classifier_cpu_median,count,5,5
cloud_only,fault_free,classifier_cpu_median,mean,0.10166785298183517,5
cloud_only,fault_free,classifier_cpu_median,median,0.10198738600701454,5
cloud_only,fault_free,classifier_cpu_median,std,0.0011981883553225533,5
cloud_only,fault_free,classifier_cpu_median,p95,0.1029562901655626,5
cloud_only,fault_free,classifier_cpu_median,min,0.09993624644545293,5
cloud_only,fault_free,classifier_cpu_median,max,0.10319619213675879,5
cloud_only,fault_free,classifier_cpu_min,count,5,5
cloud_only,fault_free,classifier_cpu_min,mean,0.08752989346330689,5
cloud_only,fault_free,classifier_cpu_min,median,0.08686823967781532,5
cloud_only,fault_free,classifier_cpu_min,std,0.0015600691282510683,5
cloud_only,fault_free,classifier_cpu_min,p95,0.08925362390932512,5
cloud_only,fault_free,classifier_cpu_min,min,0.08576418572148012,5
cloud_only,fault_free,classifier_cpu_min,max,0.08930690413143182,5
cloud_only,fault_free,classifier_cpu_p95,count,5,5
cloud_only,fault_free,classifier_cpu_p95,mean,2.071184345221834,5
cloud_only,fault_free,classifier_cpu_p95,median,2.0901964213139257,5
cloud_only,fault_free,classifier_cpu_p95,std,0.049883009533559744,5
cloud_only,fault_free,classifier_cpu_p95,p95,2.097749629015379,5
cloud_only,fault_free,classifier_cpu_p95,min,1.9822554279806368,5
cloud_only,fault_free,classifier_cpu_p95,max,2.097930469993011,5
cloud_only,fault_free,classifier_cpu_std,count,5,5
cloud_only,fault_free,classifier_cpu_std,mean,0.7702056351311664,5
cloud_only,fault_free,classifier_cpu_std,median,0.7753235408519099,5
cloud_only,fault_free,classifier_cpu_std,std,0.01969882757391786,5
cloud_only,fault_free,classifier_cpu_std,p95,0.784723863037432,5
cloud_only,fault_free,classifier_cpu_std,min,0.735933398084553,5
cloud_only,fault_free,classifier_cpu_std,max,0.7861368896612306,5
cloud_only,fault_free,classifier_memory_count,count,5,5
cloud_only,fault_free,classifier_memory_count,mean,159.0,5
cloud_only,fault_free,classifier_memory_count,median,159.0,5
cloud_only,fault_free,classifier_memory_count,std,0.0,5
cloud_only,fault_free,classifier_memory_count,p95,159.0,5
cloud_only,fault_free,classifier_memory_count,min,159.0,5
cloud_only,fault_free,classifier_memory_count,max,159.0,5
cloud_only,fault_free,classifier_memory_max,count,5,5
cloud_only,fault_free,classifier_memory_max,mean,247626137.6,5
cloud_only,fault_free,classifier_memory_max,median,246988800.0,5
cloud_only,fault_free,classifier_memory_max,std,2946161.146801851,5
cloud_only,fault_free,classifier_memory_max,p95,250680934.4,5
cloud_only,fault_free,classifier_memory_max,min,243494912.0,5
cloud_only,fault_free,classifier_memory_max,max,250822656.0,5
cloud_only,fault_free,classifier_memory_mean,count,5,5
cloud_only,fault_free,classifier_memory_mean,mean,241548879.21509436,5
cloud_only,fault_free,classifier_memory_mean,median,241417673.25786164,5
cloud_only,fault_free,classifier_memory_mean,std,337093.15245348297,5
cloud_only,fault_free,classifier_memory_mean,p95,242005668.2264151,5
cloud_only,fault_free,classifier_memory_mean,min,241371586.81761006,5
cloud_only,fault_free,classifier_memory_mean,max,242150342.03773585,5
cloud_only,fault_free,classifier_memory_median,count,5,5
cloud_only,fault_free,classifier_memory_median,mean,241491148.8,5
cloud_only,fault_free,classifier_memory_median,median,241344512.0,5
cloud_only,fault_free,classifier_memory_median,std,330641.3387633192,5
cloud_only,fault_free,classifier_memory_median,p95,241939251.2,5
cloud_only,fault_free,classifier_memory_median,min,241319936.0,5
cloud_only,fault_free,classifier_memory_median,max,242081792.0,5
cloud_only,fault_free,classifier_memory_min,count,5,5
cloud_only,fault_free,classifier_memory_min,mean,241244569.6,5
cloud_only,fault_free,classifier_memory_min,median,241094656.0,5
cloud_only,fault_free,classifier_memory_min,std,319049.2166371828,5
cloud_only,fault_free,classifier_memory_min,p95,241682022.4,5
cloud_only,fault_free,classifier_memory_min,min,241065984.0,5
cloud_only,fault_free,classifier_memory_min,max,241811456.0,5
cloud_only,fault_free,classifier_memory_p95,count,5,5
cloud_only,fault_free,classifier_memory_p95,mean,241720115.2,5
cloud_only,fault_free,classifier_memory_p95,median,241582080.0,5
cloud_only,fault_free,classifier_memory_p95,std,326513.3792728258,5
cloud_only,fault_free,classifier_memory_p95,p95,242162401.28,5
cloud_only,fault_free,classifier_memory_p95,min,241554227.2,5
cloud_only,fault_free,classifier_memory_p95,max,242303385.6,5
cloud_only,fault_free,classifier_memory_std,count,5,5
cloud_only,fault_free,classifier_memory_std,mean,508050.9458840573,5
cloud_only,fault_free,classifier_memory_std,median,458876.0745243528,5
cloud_only,fault_free,classifier_memory_std,std,212268.53733176965,5
cloud_only,fault_free,classifier_memory_std,p95,746148.5935486871,5
cloud_only,fault_free,classifier_memory_std,min,216359.49218692884,5
cloud_only,fault_free,classifier_memory_std,max,770318.4283376485,5
cloud_only,fault_free,cloud_escalations,count,5,5
cloud_only,fault_free,cloud_escalations,mean,0.0,5
cloud_only,fault_free,cloud_escalations,median,0.0,5
cloud_only,fault_free,cloud_escalations,std,0.0,5
cloud_only,fault_free,cloud_escalations,p95,0.0,5
cloud_only,fault_free,cloud_escalations,min,0.0,5
cloud_only,fault_free,cloud_escalations,max,0.0,5
cloud_only,fault_free,detection_latency_ms_count,count,5,5
cloud_only,fault_free,detection_latency_ms_count,mean,34.0,5
cloud_only,fault_free,detection_latency_ms_count,median,34.0,5
cloud_only,fault_free,detection_latency_ms_count,std,0.0,5
cloud_only,fault_free,detection_latency_ms_count,p95,34.0,5
cloud_only,fault_free,detection_latency_ms_count,min,34.0,5
cloud_only,fault_free,detection_latency_ms_count,max,34.0,5
cloud_only,fault_free,detection_latency_ms_max,count,5,5
cloud_only,fault_free,detection_latency_ms_max,mean,4.823541641235352,5
cloud_only,fault_free,detection_latency_ms_max,median,4.868984222412109,5
cloud_only,fault_free,detection_latency_ms_max,std,0.6730980146967657,5
cloud_only,fault_free,detection_latency_ms_max,p95,5.51915168762207,5
cloud_only,fault_free,detection_latency_ms_max,min,4.068613052368164,5
cloud_only,fault_free,detection_latency_ms_max,max,5.544424057006836,5
cloud_only,fault_free,detection_latency_ms_mean,count,5,5
cloud_only,fault_free,detection_latency_ms_mean,mean,3.488770653219784,5
cloud_only,fault_free,detection_latency_ms_mean,median,3.4707083421594955,5
cloud_only,fault_free,detection_latency_ms_mean,std,0.057287575477847345,5
cloud_only,fault_free,detection_latency_ms_mean,p95,3.565338078667136,5
cloud_only,fault_free,detection_latency_ms_mean,min,3.4337885239545036,5
cloud_only,fault_free,detection_latency_ms_mean,max,3.5856821957756493,5
cloud_only,fault_free,detection_latency_ms_median,count,5,5
cloud_only,fault_free,detection_latency_ms_median,mean,3.4374237060546875,5
cloud_only,fault_free,detection_latency_ms_median,median,3.418564796447754,5
cloud_only,fault_free,detection_latency_ms_median,std,0.05470423246703687,5
